id,answer
generation-for-nlp-149,1
generation-for-nlp-151,1
generation-for-nlp-152,1
generation-for-nlp-155,3
generation-for-nlp-156,3
generation-for-nlp-168,5
generation-for-nlp-169,3
generation-for-nlp-170,4
generation-for-nlp-171,2
generation-for-nlp-172,2
generation-for-nlp-173,3
generation-for-nlp-174,3
generation-for-nlp-175,1
generation-for-nlp-176,4
generation-for-nlp-177,2
generation-for-nlp-179,3
generation-for-nlp-184,3
generation-for-nlp-185,3
generation-for-nlp-186,3
generation-for-nlp-189,5
generation-for-nlp-190,4
generation-for-nlp-191,3
generation-for-nlp-192,2
generation-for-nlp-193,5
generation-for-nlp-194,1
generation-for-nlp-195,3
generation-for-nlp-196,4
generation-for-nlp-197,5
generation-for-nlp-198,1
generation-for-nlp-199,3
generation-for-nlp-201,4
generation-for-nlp-202,4
generation-for-nlp-204,4
generation-for-nlp-205,5
generation-for-nlp-206,3
generation-for-nlp-207,3
generation-for-nlp-208,3
generation-for-nlp-209,4
generation-for-nlp-210,1
generation-for-nlp-217,4
generation-for-nlp-219,3
generation-for-nlp-230,2
generation-for-nlp-231,4
generation-for-nlp-232,1
generation-for-nlp-233,2
generation-for-nlp-239,3
generation-for-nlp-242,4
generation-for-nlp-243,2
generation-for-nlp-244,3
generation-for-nlp-247,1
generation-for-nlp-248,4
generation-for-nlp-249,3
generation-for-nlp-250,4
generation-for-nlp-255,4
generation-for-nlp-256,1
generation-for-nlp-258,5
generation-for-nlp-260,3
generation-for-nlp-261,2
generation-for-nlp-263,5
generation-for-nlp-264,1
generation-for-nlp-278,1
generation-for-nlp-303,3
generation-for-nlp-307,3
generation-for-nlp-308,3
generation-for-nlp-310,2
generation-for-nlp-313,5
generation-for-nlp-314,5
generation-for-nlp-315,1
generation-for-nlp-317,3
generation-for-nlp-321,3
generation-for-nlp-326,2
generation-for-nlp-330,3
generation-for-nlp-339,5
generation-for-nlp-343,5
generation-for-nlp-349,5
generation-for-nlp-361,4
generation-for-nlp-366,4
generation-for-nlp-370,4
generation-for-nlp-372,4
generation-for-nlp-373,3
generation-for-nlp-375,2
generation-for-nlp-376,3
generation-for-nlp-377,3
generation-for-nlp-378,4
generation-for-nlp-379,1
generation-for-nlp-380,3
generation-for-nlp-381,3
generation-for-nlp-383,3
generation-for-nlp-385,1
generation-for-nlp-387,4
generation-for-nlp-388,3
generation-for-nlp-390,4
generation-for-nlp-391,5
generation-for-nlp-392,1
generation-for-nlp-393,4
generation-for-nlp-394,3
generation-for-nlp-395,4
generation-for-nlp-396,1
generation-for-nlp-397,3
generation-for-nlp-398,1
generation-for-nlp-399,5
generation-for-nlp-400,3
generation-for-nlp-401,4
generation-for-nlp-402,5
generation-for-nlp-403,5
generation-for-nlp-404,3
generation-for-nlp-405,5
generation-for-nlp-406,2
generation-for-nlp-408,3
generation-for-nlp-409,4
generation-for-nlp-410,3
generation-for-nlp-412,2
generation-for-nlp-2727,1
generation-for-nlp-1980,1
generation-for-nlp-2271,2
generation-for-nlp-2546,1
generation-for-nlp-1754,2
generation-for-nlp-2457,1
generation-for-nlp-2501,2
generation-for-nlp-588,4
generation-for-nlp-2318,1
generation-for-nlp-2688,2
generation-for-nlp-2017,2
generation-for-nlp-1988,2
generation-for-nlp-2204,1
generation-for-nlp-1855,1
generation-for-nlp-1840,1
generation-for-nlp-1431,1
generation-for-nlp-2145,1
generation-for-nlp-2403,1
generation-for-nlp-1527,1
generation-for-nlp-2311,1
generation-for-nlp-2402,2
generation-for-nlp-1381,1
generation-for-nlp-1810,4
generation-for-nlp-1598,2
generation-for-nlp-1781,1
generation-for-nlp-1709,3
generation-for-nlp-2228,2
generation-for-nlp-2744,1
generation-for-nlp-1450,1
generation-for-nlp-2193,4
generation-for-nlp-1484,3
generation-for-nlp-1393,1
generation-for-nlp-1448,1
generation-for-nlp-2814,1
generation-for-nlp-2069,1
generation-for-nlp-2605,1
generation-for-nlp-2616,1
generation-for-nlp-2074,1
generation-for-nlp-2465,2
generation-for-nlp-1803,1
generation-for-nlp-1766,1
generation-for-nlp-665,1
generation-for-nlp-1916,2
generation-for-nlp-2096,1
generation-for-nlp-2091,1
generation-for-nlp-2582,2
generation-for-nlp-2265,5
generation-for-nlp-2822,1
generation-for-nlp-2417,2
generation-for-nlp-1594,1
generation-for-nlp-1710,2
generation-for-nlp-671,1
generation-for-nlp-1881,2
generation-for-nlp-1364,3
generation-for-nlp-2181,2
generation-for-nlp-536,2
generation-for-nlp-2214,1
generation-for-nlp-1936,1
generation-for-nlp-2358,1
generation-for-nlp-2504,1
generation-for-nlp-2733,1
generation-for-nlp-1905,1
generation-for-nlp-2526,5
generation-for-nlp-2792,1
generation-for-nlp-1740,3
generation-for-nlp-1736,1
generation-for-nlp-2462,3
generation-for-nlp-2080,1
generation-for-nlp-1792,1
generation-for-nlp-2837,2
generation-for-nlp-2638,2
generation-for-nlp-1453,1
generation-for-nlp-2830,3
generation-for-nlp-1674,1
generation-for-nlp-2877,1
generation-for-nlp-1385,2
generation-for-nlp-2238,1
generation-for-nlp-2667,2
generation-for-nlp-2057,1
generation-for-nlp-2257,1
generation-for-nlp-1452,1
generation-for-nlp-2723,4
generation-for-nlp-1924,2
generation-for-nlp-1085,4
generation-for-nlp-1564,1
generation-for-nlp-2083,1
generation-for-nlp-1681,1
generation-for-nlp-1419,1
generation-for-nlp-2643,1
generation-for-nlp-2319,4
generation-for-nlp-1859,1
generation-for-nlp-2363,1
generation-for-nlp-1480,4
generation-for-nlp-1588,3
generation-for-nlp-1595,1
generation-for-nlp-2510,1
generation-for-nlp-2804,1
generation-for-nlp-1395,1
generation-for-nlp-2687,1
generation-for-nlp-1731,1
generation-for-nlp-1921,3
generation-for-nlp-1433,2
generation-for-nlp-1800,1
generation-for-nlp-2797,1
generation-for-nlp-2612,3
generation-for-nlp-2803,2
generation-for-nlp-2175,1
generation-for-nlp-2897,1
generation-for-nlp-2516,1
generation-for-nlp-1804,1
generation-for-nlp-2304,1
generation-for-nlp-2887,2
generation-for-nlp-1525,1
generation-for-nlp-2876,4
generation-for-nlp-1492,1
generation-for-nlp-2432,1
generation-for-nlp-2315,4
generation-for-nlp-1901,1
generation-for-nlp-1579,1
generation-for-nlp-2230,2
generation-for-nlp-2266,2
generation-for-nlp-2633,1
generation-for-nlp-2124,3
generation-for-nlp-2253,1
generation-for-nlp-1690,3
generation-for-nlp-2490,1
generation-for-nlp-2536,2
generation-for-nlp-2028,1
generation-for-nlp-2821,1
generation-for-nlp-2274,1
generation-for-nlp-1965,1
generation-for-nlp-1466,3
generation-for-nlp-1516,2
generation-for-nlp-2370,1
generation-for-nlp-2285,3
generation-for-nlp-2324,1
generation-for-nlp-2256,1
generation-for-nlp-1932,1
generation-for-nlp-1403,3
generation-for-nlp-2081,1
generation-for-nlp-528,4
generation-for-nlp-1387,1
generation-for-nlp-709,3
generation-for-nlp-1456,1
generation-for-nlp-789,4
generation-for-nlp-1440,1
generation-for-nlp-2711,1
generation-for-nlp-2707,1
generation-for-nlp-1761,1
generation-for-nlp-1945,1
generation-for-nlp-1568,2
generation-for-nlp-2809,2
generation-for-nlp-2339,1
generation-for-nlp-2059,1
generation-for-nlp-1797,1
generation-for-nlp-2736,1
generation-for-nlp-1784,4
generation-for-nlp-1719,2
generation-for-nlp-660,1
generation-for-nlp-2512,1
generation-for-nlp-1554,1
generation-for-nlp-2343,2
generation-for-nlp-2369,2
generation-for-nlp-1997,2
generation-for-nlp-2649,1
generation-for-nlp-2151,2
generation-for-nlp-1603,1
generation-for-nlp-2212,1
generation-for-nlp-2195,1
generation-for-nlp-1927,4
generation-for-nlp-1813,1
generation-for-nlp-2702,2
generation-for-nlp-1963,1
generation-for-nlp-2156,1
generation-for-nlp-2898,1
generation-for-nlp-1730,2
generation-for-nlp-2623,1
generation-for-nlp-2374,4
generation-for-nlp-1922,1
generation-for-nlp-2273,2
generation-for-nlp-2231,1
generation-for-nlp-1531,2
generation-for-nlp-2478,1
generation-for-nlp-1650,1
generation-for-nlp-2381,1
generation-for-nlp-2639,3
generation-for-nlp-1846,1
generation-for-nlp-1020,1
generation-for-nlp-2628,1
generation-for-nlp-2626,3
generation-for-nlp-1613,4
generation-for-nlp-775,1
generation-for-nlp-1618,1
generation-for-nlp-2054,1
generation-for-nlp-2301,4
generation-for-nlp-1795,1
generation-for-nlp-1866,1
generation-for-nlp-2422,1
generation-for-nlp-2437,1
generation-for-nlp-2221,2
generation-for-nlp-1670,3
generation-for-nlp-2636,1
generation-for-nlp-2408,3
generation-for-nlp-1727,1
generation-for-nlp-2518,1
generation-for-nlp-1970,4
generation-for-nlp-2241,5
generation-for-nlp-2359,1
generation-for-nlp-1950,1
generation-for-nlp-2064,1
generation-for-nlp-1715,4
generation-for-nlp-2861,1
generation-for-nlp-1972,3
generation-for-nlp-1667,1
generation-for-nlp-1645,1
generation-for-nlp-1739,1
generation-for-nlp-1851,2
generation-for-nlp-2862,1
generation-for-nlp-2754,2
generation-for-nlp-1814,4
generation-for-nlp-1577,1
generation-for-nlp-1500,1
generation-for-nlp-1591,1
generation-for-nlp-2692,1
generation-for-nlp-1971,2
generation-for-nlp-2523,2
generation-for-nlp-2435,1
generation-for-nlp-2737,1
generation-for-nlp-2309,2
generation-for-nlp-1974,1
generation-for-nlp-2469,1
generation-for-nlp-1552,2
generation-for-nlp-2276,4
generation-for-nlp-2595,1
generation-for-nlp-2255,1
generation-for-nlp-2463,1
generation-for-nlp-2208,2
generation-for-nlp-1983,2
generation-for-nlp-2716,2
generation-for-nlp-2317,3
generation-for-nlp-1460,1
generation-for-nlp-1486,2
generation-for-nlp-2158,1
generation-for-nlp-1764,1
generation-for-nlp-1565,1
generation-for-nlp-2068,1
generation-for-nlp-2037,1
generation-for-nlp-1541,2
generation-for-nlp-2838,1
generation-for-nlp-2529,3
generation-for-nlp-1788,4
generation-for-nlp-1756,1
generation-for-nlp-766,4
generation-for-nlp-1829,1
generation-for-nlp-2350,1
generation-for-nlp-2373,1
generation-for-nlp-1863,2
generation-for-nlp-1584,1
generation-for-nlp-2710,1
generation-for-nlp-2666,2
generation-for-nlp-1759,1
generation-for-nlp-1430,1
generation-for-nlp-1429,1
generation-for-nlp-1862,1
generation-for-nlp-1757,2
generation-for-nlp-1558,1
generation-for-nlp-2043,2
generation-for-nlp-1572,1
generation-for-nlp-594,3
generation-for-nlp-2361,1
generation-for-nlp-643,2
generation-for-nlp-1566,1
generation-for-nlp-2349,4
generation-for-nlp-2790,1
generation-for-nlp-2046,2
generation-for-nlp-1904,1
generation-for-nlp-1443,1
generation-for-nlp-1599,1
generation-for-nlp-2120,2
generation-for-nlp-2505,2
generation-for-nlp-1738,3
generation-for-nlp-2891,1
generation-for-nlp-1193,1
generation-for-nlp-2282,2
generation-for-nlp-2724,1
generation-for-nlp-2820,1
generation-for-nlp-2160,1
generation-for-nlp-1423,1
generation-for-nlp-2119,1
generation-for-nlp-1609,1
generation-for-nlp-1512,1
generation-for-nlp-1382,3
generation-for-nlp-1404,1
