id,answer
generation-for-nlp-203,4
generation-for-nlp-204,3
generation-for-nlp-205,3
generation-for-nlp-206,3
generation-for-nlp-207,3
generation-for-nlp-208,4
generation-for-nlp-209,5
generation-for-nlp-210,2
generation-for-nlp-211,4
generation-for-nlp-212,1
generation-for-nlp-213,3
generation-for-nlp-214,3
generation-for-nlp-215,2
generation-for-nlp-216,3
generation-for-nlp-217,1
generation-for-nlp-218,1
generation-for-nlp-219,3
generation-for-nlp-220,3
generation-for-nlp-221,1
generation-for-nlp-222,1
generation-for-nlp-223,1
generation-for-nlp-224,3
generation-for-nlp-225,1
generation-for-nlp-226,1
generation-for-nlp-227,1
generation-for-nlp-228,1
generation-for-nlp-229,2
generation-for-nlp-230,5
generation-for-nlp-231,4
generation-for-nlp-232,3
generation-for-nlp-233,2
generation-for-nlp-234,3
generation-for-nlp-235,2
generation-for-nlp-236,3
generation-for-nlp-237,1
generation-for-nlp-238,1
generation-for-nlp-239,2
generation-for-nlp-240,3
generation-for-nlp-241,3
generation-for-nlp-242,2
generation-for-nlp-243,2
generation-for-nlp-244,4
generation-for-nlp-245,1
generation-for-nlp-246,2
generation-for-nlp-247,1
generation-for-nlp-248,3
generation-for-nlp-249,4
generation-for-nlp-250,1
generation-for-nlp-251,3
generation-for-nlp-252,5
generation-for-nlp-253,2
generation-for-nlp-254,3
generation-for-nlp-255,1
generation-for-nlp-256,2
generation-for-nlp-257,1
generation-for-nlp-258,5
generation-for-nlp-259,1
generation-for-nlp-260,1
generation-for-nlp-261,3
generation-for-nlp-262,1
generation-for-nlp-263,3
generation-for-nlp-264,1
generation-for-nlp-265,2
generation-for-nlp-266,1
generation-for-nlp-267,1
generation-for-nlp-268,2
generation-for-nlp-269,2
generation-for-nlp-270,1
generation-for-nlp-271,2
generation-for-nlp-272,2
generation-for-nlp-273,3
generation-for-nlp-274,1
generation-for-nlp-275,1
generation-for-nlp-276,3
generation-for-nlp-277,3
generation-for-nlp-278,1
generation-for-nlp-279,2
generation-for-nlp-280,3
generation-for-nlp-281,1
generation-for-nlp-282,2
generation-for-nlp-283,2
generation-for-nlp-284,3
generation-for-nlp-285,1
generation-for-nlp-286,1
generation-for-nlp-287,2
generation-for-nlp-288,2
generation-for-nlp-289,3
generation-for-nlp-290,1
generation-for-nlp-291,5
generation-for-nlp-292,1
generation-for-nlp-293,3
generation-for-nlp-294,2
generation-for-nlp-295,3
generation-for-nlp-296,1
generation-for-nlp-297,1
generation-for-nlp-298,3
generation-for-nlp-299,5
generation-for-nlp-300,1
generation-for-nlp-301,1
generation-for-nlp-302,5
generation-for-nlp-303,1
generation-for-nlp-304,5
generation-for-nlp-305,5
generation-for-nlp-306,1
generation-for-nlp-307,3
generation-for-nlp-308,2
generation-for-nlp-309,1
generation-for-nlp-310,2
generation-for-nlp-311,2
generation-for-nlp-312,2
generation-for-nlp-313,2
generation-for-nlp-314,5
generation-for-nlp-315,1
generation-for-nlp-316,3
generation-for-nlp-317,2
generation-for-nlp-318,1
generation-for-nlp-319,4
generation-for-nlp-320,5
generation-for-nlp-321,3
generation-for-nlp-322,1
generation-for-nlp-323,3
generation-for-nlp-324,1
generation-for-nlp-325,3
generation-for-nlp-326,3
generation-for-nlp-327,1
generation-for-nlp-328,1
generation-for-nlp-329,5
generation-for-nlp-330,1
generation-for-nlp-331,2
generation-for-nlp-332,1
generation-for-nlp-333,1
generation-for-nlp-334,1
generation-for-nlp-335,1
generation-for-nlp-336,2
generation-for-nlp-337,3
generation-for-nlp-338,5
generation-for-nlp-339,3
generation-for-nlp-340,3
generation-for-nlp-341,1
generation-for-nlp-342,2
generation-for-nlp-343,2
generation-for-nlp-344,5
generation-for-nlp-345,3
generation-for-nlp-346,1
generation-for-nlp-347,1
generation-for-nlp-348,1
generation-for-nlp-349,1
generation-for-nlp-350,2
generation-for-nlp-351,1
generation-for-nlp-352,1
generation-for-nlp-353,1
generation-for-nlp-354,2
generation-for-nlp-355,3
generation-for-nlp-356,2
generation-for-nlp-357,1
generation-for-nlp-358,2
generation-for-nlp-359,5
generation-for-nlp-360,2
generation-for-nlp-361,1
generation-for-nlp-362,3
generation-for-nlp-363,4
generation-for-nlp-364,2
generation-for-nlp-365,4
generation-for-nlp-366,1
generation-for-nlp-367,4
generation-for-nlp-368,2
generation-for-nlp-369,1
generation-for-nlp-370,3
generation-for-nlp-371,3
generation-for-nlp-372,2
generation-for-nlp-373,3
generation-for-nlp-374,2
generation-for-nlp-375,2
generation-for-nlp-376,3
generation-for-nlp-377,1
generation-for-nlp-378,5
generation-for-nlp-379,3
generation-for-nlp-380,3
generation-for-nlp-381,2
generation-for-nlp-382,2
generation-for-nlp-383,4
generation-for-nlp-384,3
generation-for-nlp-385,3
generation-for-nlp-386,1
generation-for-nlp-387,1
generation-for-nlp-388,3
generation-for-nlp-389,3
generation-for-nlp-390,1
generation-for-nlp-391,1
generation-for-nlp-392,3
generation-for-nlp-393,3
generation-for-nlp-394,3
generation-for-nlp-395,3
generation-for-nlp-396,4
generation-for-nlp-397,2
generation-for-nlp-398,1
generation-for-nlp-399,2
generation-for-nlp-400,2
generation-for-nlp-401,3
generation-for-nlp-402,1
generation-for-nlp-403,1
generation-for-nlp-404,3
generation-for-nlp-405,3
generation-for-nlp-406,2
generation-for-nlp-407,2
generation-for-nlp-408,1
generation-for-nlp-409,1
generation-for-nlp-410,2
generation-for-nlp-411,1
generation-for-nlp-412,2
generation-for-nlp-413,3
generation-for-nlp-414,1
generation-for-nlp-415,1
generation-for-nlp-416,2
generation-for-nlp-417,5
generation-for-nlp-418,3
generation-for-nlp-419,1
generation-for-nlp-420,1
generation-for-nlp-421,5
generation-for-nlp-422,1
generation-for-nlp-423,1
generation-for-nlp-424,3
generation-for-nlp-997,1
generation-for-nlp-990,3
generation-for-nlp-2727,1
generation-for-nlp-1032,1
generation-for-nlp-1980,1
generation-for-nlp-1343,1
generation-for-nlp-2271,2
generation-for-nlp-2546,1
generation-for-nlp-1292,4
generation-for-nlp-1754,2
generation-for-nlp-2457,1
generation-for-nlp-2501,2
generation-for-nlp-588,4
generation-for-nlp-2318,1
generation-for-nlp-2688,1
generation-for-nlp-681,1
generation-for-nlp-2017,2
generation-for-nlp-857,2
generation-for-nlp-1988,2
generation-for-nlp-2204,1
generation-for-nlp-1855,1
generation-for-nlp-1840,1
generation-for-nlp-1156,2
generation-for-nlp-1431,1
generation-for-nlp-1225,1
generation-for-nlp-2145,1
generation-for-nlp-2403,1
generation-for-nlp-1527,1
generation-for-nlp-2311,1
generation-for-nlp-2402,2
generation-for-nlp-1381,1
generation-for-nlp-614,2
generation-for-nlp-1810,5
generation-for-nlp-1198,3
generation-for-nlp-1598,2
generation-for-nlp-1781,1
generation-for-nlp-1709,3
generation-for-nlp-2228,2
generation-for-nlp-2744,1
generation-for-nlp-1450,1
generation-for-nlp-2193,5
generation-for-nlp-1484,3
generation-for-nlp-1393,1
generation-for-nlp-1448,1
generation-for-nlp-2814,1
generation-for-nlp-2069,1
generation-for-nlp-2605,1
generation-for-nlp-503,3
generation-for-nlp-2616,1
generation-for-nlp-2074,1
generation-for-nlp-2465,2
generation-for-nlp-623,4
generation-for-nlp-1803,1
generation-for-nlp-1766,1
generation-for-nlp-665,1
generation-for-nlp-1916,2
generation-for-nlp-1118,1
generation-for-nlp-1044,1
generation-for-nlp-478,1
generation-for-nlp-2096,1
generation-for-nlp-2091,1
generation-for-nlp-2582,2
generation-for-nlp-596,1
generation-for-nlp-2265,1
generation-for-nlp-497,2
generation-for-nlp-2822,1
generation-for-nlp-2417,2
generation-for-nlp-736,1
generation-for-nlp-636,4
generation-for-nlp-776,4
generation-for-nlp-856,4
generation-for-nlp-1038,3
generation-for-nlp-1594,1
generation-for-nlp-1710,2
generation-for-nlp-1099,1
generation-for-nlp-671,4
generation-for-nlp-711,2
generation-for-nlp-1881,1
generation-for-nlp-939,2
generation-for-nlp-1364,3
generation-for-nlp-2181,2
generation-for-nlp-536,2
generation-for-nlp-2214,1
generation-for-nlp-542,2
generation-for-nlp-1304,1
generation-for-nlp-1936,1
generation-for-nlp-1151,1
generation-for-nlp-2358,1
generation-for-nlp-633,3
generation-for-nlp-2504,1
generation-for-nlp-2733,1
generation-for-nlp-471,3
generation-for-nlp-741,2
generation-for-nlp-1905,1
generation-for-nlp-1002,1
generation-for-nlp-626,2
generation-for-nlp-1029,4
generation-for-nlp-2526,5
generation-for-nlp-2792,1
generation-for-nlp-1376,3
generation-for-nlp-1740,3
generation-for-nlp-1736,1
generation-for-nlp-2462,3
generation-for-nlp-2080,1
generation-for-nlp-1331,2
generation-for-nlp-980,1
generation-for-nlp-1792,1
generation-for-nlp-1197,1
generation-for-nlp-2837,2
generation-for-nlp-642,2
generation-for-nlp-2638,1
generation-for-nlp-1453,2
generation-for-nlp-2830,3
generation-for-nlp-1674,1
generation-for-nlp-2877,1
generation-for-nlp-1330,2
generation-for-nlp-1385,2
generation-for-nlp-2238,1
generation-for-nlp-430,2
generation-for-nlp-2667,2
generation-for-nlp-2057,1
generation-for-nlp-2257,1
generation-for-nlp-1452,1
generation-for-nlp-971,2
generation-for-nlp-1363,1
generation-for-nlp-700,3
generation-for-nlp-2723,1
generation-for-nlp-1924,2
generation-for-nlp-1085,1
generation-for-nlp-504,1
generation-for-nlp-1564,1
generation-for-nlp-2083,1
generation-for-nlp-1681,1
generation-for-nlp-648,4
generation-for-nlp-1419,1
generation-for-nlp-2643,1
generation-for-nlp-793,1
generation-for-nlp-489,4
generation-for-nlp-2319,4
generation-for-nlp-931,4
generation-for-nlp-1242,2
generation-for-nlp-1859,1
generation-for-nlp-707,2
generation-for-nlp-2363,1
generation-for-nlp-1480,4
generation-for-nlp-1588,3
generation-for-nlp-760,1
generation-for-nlp-1025,2
generation-for-nlp-1084,2
generation-for-nlp-1595,1
generation-for-nlp-1259,1
generation-for-nlp-1111,2
generation-for-nlp-2510,1
generation-for-nlp-2804,1
generation-for-nlp-1395,1
generation-for-nlp-2687,1
generation-for-nlp-1731,1
generation-for-nlp-1921,3
generation-for-nlp-1433,2
generation-for-nlp-1800,1
generation-for-nlp-1125,1
generation-for-nlp-2797,1
generation-for-nlp-2612,3
generation-for-nlp-2803,2
generation-for-nlp-1253,3
generation-for-nlp-834,4
generation-for-nlp-2175,1
generation-for-nlp-2897,1
generation-for-nlp-1043,1
generation-for-nlp-926,2
generation-for-nlp-1370,4
generation-for-nlp-2516,1
generation-for-nlp-777,3
generation-for-nlp-1140,4
generation-for-nlp-1804,1
generation-for-nlp-2304,1
generation-for-nlp-970,1
generation-for-nlp-2887,2
generation-for-nlp-1525,1
generation-for-nlp-2876,3
generation-for-nlp-1903,3
generation-for-nlp-1061,1
generation-for-nlp-1492,1
generation-for-nlp-2432,1
generation-for-nlp-2315,5
generation-for-nlp-1901,1
generation-for-nlp-1079,3
generation-for-nlp-1579,1
generation-for-nlp-1036,2
generation-for-nlp-1013,4
generation-for-nlp-2230,2
generation-for-nlp-1179,4
generation-for-nlp-2266,2
generation-for-nlp-2633,1
generation-for-nlp-1346,1
generation-for-nlp-2124,3
generation-for-nlp-2253,1
generation-for-nlp-932,3
generation-for-nlp-1690,3
generation-for-nlp-2490,1
generation-for-nlp-1134,2
generation-for-nlp-2536,2
generation-for-nlp-1168,1
generation-for-nlp-2028,1
generation-for-nlp-2821,1
generation-for-nlp-1307,2
generation-for-nlp-635,3
generation-for-nlp-1312,2
generation-for-nlp-804,1
generation-for-nlp-1279,3
generation-for-nlp-2274,1
generation-for-nlp-1965,3
generation-for-nlp-1466,3
generation-for-nlp-1516,2
generation-for-nlp-2370,1
generation-for-nlp-1350,1
generation-for-nlp-891,1
generation-for-nlp-649,2
generation-for-nlp-511,3
generation-for-nlp-2285,2
generation-for-nlp-2324,1
generation-for-nlp-811,2
generation-for-nlp-1190,4
generation-for-nlp-2256,1
generation-for-nlp-1028,2
generation-for-nlp-1083,4
generation-for-nlp-1121,2
generation-for-nlp-1932,1
generation-for-nlp-1403,3
generation-for-nlp-549,1
generation-for-nlp-2081,1
generation-for-nlp-528,4
generation-for-nlp-1387,3
generation-for-nlp-709,4
generation-for-nlp-444,3
generation-for-nlp-1456,1
generation-for-nlp-622,2
generation-for-nlp-789,4
generation-for-nlp-1440,1
generation-for-nlp-438,2
generation-for-nlp-2711,1
generation-for-nlp-2707,1
generation-for-nlp-1761,1
generation-for-nlp-1076,1
generation-for-nlp-1945,1
generation-for-nlp-1568,2
generation-for-nlp-2809,2
generation-for-nlp-2339,1
generation-for-nlp-575,2
generation-for-nlp-2059,1
generation-for-nlp-1797,1
generation-for-nlp-2736,1
generation-for-nlp-1784,5
generation-for-nlp-1719,2
generation-for-nlp-660,3
generation-for-nlp-2512,1
generation-for-nlp-1554,1
generation-for-nlp-2343,2
generation-for-nlp-2369,2
generation-for-nlp-1997,2
generation-for-nlp-928,1
generation-for-nlp-1117,2
generation-for-nlp-2649,1
generation-for-nlp-1011,2
generation-for-nlp-2151,2
generation-for-nlp-1603,1
generation-for-nlp-1116,4
generation-for-nlp-2212,1
generation-for-nlp-1222,4
generation-for-nlp-2195,1
generation-for-nlp-1927,1
generation-for-nlp-1301,3
generation-for-nlp-1813,1
generation-for-nlp-2702,2
generation-for-nlp-1963,1
generation-for-nlp-785,1
generation-for-nlp-462,1
generation-for-nlp-2156,1
generation-for-nlp-2898,1
generation-for-nlp-1730,5
generation-for-nlp-2623,1
generation-for-nlp-1106,1
generation-for-nlp-2374,4
generation-for-nlp-1922,1
generation-for-nlp-1286,3
generation-for-nlp-2273,2
generation-for-nlp-2231,1
generation-for-nlp-1531,2
generation-for-nlp-2478,2
generation-for-nlp-1650,1
generation-for-nlp-2381,1
generation-for-nlp-2639,3
generation-for-nlp-1846,1
generation-for-nlp-572,1
generation-for-nlp-1020,1
generation-for-nlp-2628,1
generation-for-nlp-2626,3
generation-for-nlp-1018,4
generation-for-nlp-1300,3
generation-for-nlp-1613,2
generation-for-nlp-775,1
generation-for-nlp-653,1
generation-for-nlp-1618,1
generation-for-nlp-2054,1
generation-for-nlp-645,2
generation-for-nlp-2301,5
generation-for-nlp-1277,3
generation-for-nlp-1795,1
generation-for-nlp-1866,1
generation-for-nlp-2422,1
generation-for-nlp-640,4
generation-for-nlp-2437,1
generation-for-nlp-2221,2
generation-for-nlp-1670,3
generation-for-nlp-2636,1
generation-for-nlp-646,3
generation-for-nlp-2408,3
generation-for-nlp-610,3
generation-for-nlp-1024,2
generation-for-nlp-1727,1
generation-for-nlp-1154,3
generation-for-nlp-2518,1
generation-for-nlp-1970,4
generation-for-nlp-2241,5
generation-for-nlp-524,2
generation-for-nlp-2359,1
generation-for-nlp-1950,1
generation-for-nlp-458,1
generation-for-nlp-2064,1
generation-for-nlp-1715,5
generation-for-nlp-2861,1
generation-for-nlp-1972,3
generation-for-nlp-1667,1
generation-for-nlp-1645,1
generation-for-nlp-1739,1
generation-for-nlp-1206,3
generation-for-nlp-1851,2
generation-for-nlp-2862,1
generation-for-nlp-948,3
generation-for-nlp-2754,2
generation-for-nlp-1814,4
generation-for-nlp-1577,3
generation-for-nlp-1500,2
generation-for-nlp-1345,3
generation-for-nlp-1591,1
generation-for-nlp-2692,1
generation-for-nlp-1378,1
generation-for-nlp-1971,2
generation-for-nlp-949,4
generation-for-nlp-2523,3
generation-for-nlp-2435,1
generation-for-nlp-2737,1
generation-for-nlp-2309,2
generation-for-nlp-1974,2
generation-for-nlp-2469,1
generation-for-nlp-1552,1
generation-for-nlp-2276,4
generation-for-nlp-2595,1
generation-for-nlp-1081,1
generation-for-nlp-2255,1
generation-for-nlp-878,3
generation-for-nlp-2463,1
generation-for-nlp-2208,2
generation-for-nlp-1983,2
generation-for-nlp-2716,2
generation-for-nlp-2317,3
generation-for-nlp-442,2
generation-for-nlp-468,3
generation-for-nlp-1460,1
generation-for-nlp-1486,2
generation-for-nlp-474,2
generation-for-nlp-2158,1
generation-for-nlp-1764,1
generation-for-nlp-1699,1
generation-for-nlp-1273,4
generation-for-nlp-1565,1
generation-for-nlp-2068,1
generation-for-nlp-2037,1
generation-for-nlp-1541,2
generation-for-nlp-2838,1
generation-for-nlp-2529,3
generation-for-nlp-1788,2
generation-for-nlp-1756,1
generation-for-nlp-766,2
generation-for-nlp-1015,2
generation-for-nlp-1829,1
generation-for-nlp-2350,1
generation-for-nlp-2373,1
generation-for-nlp-1863,2
generation-for-nlp-1584,1
generation-for-nlp-2710,1
generation-for-nlp-2666,2
generation-for-nlp-1759,1
generation-for-nlp-606,4
generation-for-nlp-809,3
generation-for-nlp-1430,1
generation-for-nlp-1429,1
generation-for-nlp-1862,1
generation-for-nlp-1757,2
generation-for-nlp-1558,1
generation-for-nlp-2043,2
generation-for-nlp-1572,1
generation-for-nlp-594,3
generation-for-nlp-485,2
generation-for-nlp-2361,1
generation-for-nlp-907,3
generation-for-nlp-669,4
generation-for-nlp-643,2
generation-for-nlp-1566,1
generation-for-nlp-961,2
generation-for-nlp-908,1
generation-for-nlp-2349,4
generation-for-nlp-1054,4
generation-for-nlp-1570,1
generation-for-nlp-2790,1
generation-for-nlp-2046,2
generation-for-nlp-2022,4
generation-for-nlp-1904,1
generation-for-nlp-621,1
generation-for-nlp-748,4
generation-for-nlp-1443,1
generation-for-nlp-1599,1
generation-for-nlp-2120,2
generation-for-nlp-2505,2
generation-for-nlp-1738,3
generation-for-nlp-2891,1
generation-for-nlp-779,2
generation-for-nlp-1193,1
generation-for-nlp-2282,2
generation-for-nlp-1017,4
generation-for-nlp-2724,1
generation-for-nlp-2820,3
generation-for-nlp-1252,1
generation-for-nlp-609,2
generation-for-nlp-906,2
generation-for-nlp-731,1
generation-for-nlp-2160,1
generation-for-nlp-1423,1
generation-for-nlp-2119,1
generation-for-nlp-1609,1
generation-for-nlp-1512,1
generation-for-nlp-1382,3
generation-for-nlp-702,2
generation-for-nlp-1404,1
